,x,y,z
8843,-34,56,3
8844,-34,60,9
8845,-9,69,-2
8846,-4,83,-11
8847,3,68,-11
8848,-31,65,2
8849,-41,64,3
8850,-38,60,3
8851,-21,60,-1
8852,-14,55,-2
8853,-14,54,0
8854,-13,53,5
8855,-13,51,4
8856,-12,48,6
8857,-10,50,7
8858,-4,53,13
8859,4,54,15
8860,-3,68,-2
8861,-14,87,-6
8862,-35,117,-6
8863,-43,108,1
8864,-36,67,16
8865,-27,52,16
8866,-28,52,12
8867,-30,60,14
8868,-16,66,7
8869,-5,67,3
8870,0,56,7
8871,-5,52,10
8872,-15,51,15
8873,-13,51,16
8874,-12,51,13
8875,-11,51,12
8876,-12,51,12
8877,-13,48,16
8878,-13,47,17
8879,-12,51,22
8880,-15,55,23
8881,-21,66,17
8882,-27,73,22
8883,-36,84,15
8884,-40,87,12
8885,-27,68,9
8886,-22,57,10
8887,-26,66,8
8888,-29,66,8
8889,-27,68,2
8890,-24,74,-2
8891,-11,86,-8
8892,-13,74,-1
8893,-16,69,-4
8894,-19,70,-2
8895,-18,67,-2
8896,-15,61,-4
8897,-15,59,-4
8898,-12,55,-2
8899,-12,55,-1
8900,-12,55,1
8901,-10,52,1
8902,-11,53,5
8903,-11,59,9
8904,-13,79,11
8905,-7,89,20
8906,3,87,17
8907,7,75,18
8908,3,53,23
8909,-3,48,23
8910,-8,59,15
8911,-21,79,7
8912,-26,90,6
8913,-25,78,7
8914,-22,65,4
8915,-19,59,6
8916,-19,58,6
8917,-19,52,6
8918,-19,50,4
8919,-22,50,14
8920,-23,51,20
8921,-23,52,27
8922,-23,54,26
8923,-23,58,21
8924,-25,57,20
8925,-25,62,17
8926,-23,66,16
8927,-22,75,9
8928,-19,73,7
8929,-20,68,5
8930,-23,64,6
8931,-23,60,4
8932,-21,65,-1
8933,-21,69,0
8934,-24,78,-4
8935,-23,80,-6
8936,-16,78,-6
8937,-10,77,-1
8938,-5,64,-2
8939,-9,57,-1
8940,-17,55,-1
8941,-19,55,-2
8942,-19,50,0
8943,-18,50,1
8944,-12,49,-1
8945,-12,46,-2
8946,-12,53,-3
8947,-16,71,6
8948,-17,81,10
8949,-12,91,-6
8950,-11,90,-5
8951,-11,75,19
8952,-15,68,31
8953,-17,67,36
8954,-11,73,35
8955,16,78,33
8956,-19,68,34
8957,-16,64,19
8958,-16,64,14
8959,-17,58,6
8960,-18,56,4
8961,-18,54,4
8962,-17,53,3
8963,-17,52,4
8964,-17,49,8
8965,-15,46,10
8966,-17,44,20
8967,-17,49,23
8968,-13,56,22
8969,-9,57,23
8970,-6,66,20
8971,-9,76,18
8972,-25,95,17
8973,-31,89,18
8974,-28,55,17
8975,-23,53,13
8976,-21,59,7
8977,-22,61,4
8978,-21,63,-2
8979,-21,65,-4
8980,-20,70,-3
8981,-20,68,-2
8982,-22,70,-4
8983,-22,72,-5
8984,-21,71,-7
8985,-17,70,-12
8986,-16,70,-12
8987,-14,70,-9
8988,-14,67,-8
8989,-14,63,-7
8990,-15,64,-7
8991,-15,75,-10
8992,-14,74,-9
8993,-15,77,-9
8994,-17,78,-5
8995,-28,57,33
8996,-32,53,48
8997,7,54,24
8998,35,55,22
8999,46,71,35
9000,10,77,37
9001,3,70,33
9002,-6,64,19
9003,-9,62,14
9004,-16,61,5
9005,-18,59,4
9006,-16,51,6
9007,-14,49,5
9008,-14,47,9
9009,-17,49,13
9010,-19,59,16
9011,-20,61,16
9012,-20,62,23
9013,-19,64,22
9014,-17,73,17
9015,-16,81,15
9016,-19,88,12
9017,-21,77,12
9018,-32,56,11
9019,-36,56,10
9020,-34,52,6
9021,-29,55,-1
9022,-26,62,-4
9023,-23,72,-6
9024,-23,71,-5
9025,-23,68,-4
9026,-21,68,-2
9027,-16,67,-6
9028,-15,66,-8
9029,-17,63,-6
9030,-17,63,-5
9031,-15,61,-4
9032,-14,61,-4
9033,-13,58,-3
9034,-13,56,-2
9035,-13,61,-3
9036,-12,63,-3
9037,-14,67,1
9038,-16,82,8
9039,-14,85,9
9040,-5,78,19
9041,1,69,28
9042,10,55,66
9043,8,67,50
9044,-9,75,19
9045,-24,83,16
9046,-13,71,16
9047,-15,66,11
9048,-14,59,1
9049,-18,58,0
9050,-23,54,-1
9051,-22,50,-3
9052,-17,43,-4
9053,-15,41,0
9054,-15,40,5
9055,-17,45,6
9056,-19,47,9
9057,-24,54,21
9058,-25,62,20
9059,-28,76,21
9060,-24,80,20
9061,-19,94,16
9062,-22,90,17
9063,-30,60,20
9064,-32,52,19
9065,-29,45,12
9066,-26,48,6
9067,-25,63,1
9068,-26,70,-1
9069,-24,72,-2
9070,-23,66,-3
9071,-21,67,-6
9072,-19,66,-7
9073,-16,61,-7
9074,-15,62,-5
9075,-14,61,-4
9076,-14,60,-4
9077,-14,60,-3
9078,-13,59,-4
9079,-13,58,-4
9080,-12,58,-2
9081,-13,62,-2
9082,-16,72,7
9083,-15,79,12
9084,-5,85,9
9085,3,82,13
9086,2,59,67
9087,2,58,69
9088,-7,62,18
9089,-16,67,12
9090,-21,67,11
9091,-15,73,4
9092,-17,72,2
9093,-22,59,1
9094,-23,56,-1
9095,-20,55,-5
9096,-18,53,-6
9097,-14,44,0
9098,-15,40,3
9099,-16,40,6
9100,-19,44,10
9101,-28,60,14
9102,-31,68,17
9103,-46,79,20
9104,-45,81,17
9105,-14,80,14
9106,-6,72,14
9107,-33,61,15
9108,-42,55,13
9109,-40,52,9
9110,-29,54,-2
9111,-27,63,-6
9112,-24,75,-9
9113,-22,74,-7
9114,-24,73,-7
9115,-23,75,-7
9116,-17,72,-10
9117,-16,71,-12
9118,-15,66,-7
9119,-14,63,-5
9120,-13,57,-5
9121,-13,55,-4
9122,-13,49,-3
9123,-13,49,-2
9124,-15,58,-1
9125,-16,65,-1
9126,-15,79,-4
9127,-14,81,-5
9128,-15,76,16
9129,3,68,15
9130,9,58,24
9131,6,61,89
9132,2,76,61
9133,-6,79,20
9134,-10,80,14
9135,-23,69,12
9136,-20,62,10
9137,-14,57,3
9138,-14,57,1
9139,-18,52,-1
9140,-17,50,-1
9141,-16,45,2
9142,-15,42,4
9143,-19,43,5
9144,-20,48,5
9145,-22,51,6
9146,-22,64,14
9147,-23,69,14
9148,-20,82,9
9149,-16,87,8
9150,-23,85,16
9151,-28,73,20
9152,-35,55,23
9153,-35,52,20
9154,-29,56,10
9155,-27,63,8
9156,-22,75,5
9157,-16,77,3
9158,-15,68,-2
9159,-15,65,-2
9160,-22,68,0
9161,-22,67,-3
9162,-21,67,-7
9163,-18,66,-7
9164,-17,64,-7
9165,-17,66,-8
9166,-16,66,-8
9167,-13,61,-8
9168,-13,64,-9
9169,-12,72,-9
9170,-13,74,-9
9171,-12,75,-10
9172,-13,72,-7
9173,-22,56,11
9174,-24,47,34
9175,-6,40,20
9176,8,58,25
9177,20,81,51
9178,7,76,70
9179,-16,77,49
9180,-27,84,32
9181,-39,67,27
9182,-25,65,7
9183,-22,59,2
9184,-25,53,-1
9185,-25,51,-3
9186,-24,43,-4
9187,-25,40,0
9188,-24,38,0
9189,-24,45,-2
9190,-28,60,4
9191,-30,64,7
9192,-35,76,1
9193,-41,83,3
9194,-44,70,12
9195,-39,58,16
9196,-37,51,17
9197,-39,50,15
9198,-38,57,4
9199,-35,64,0
9200,-28,82,-7
9201,-21,82,-7
9202,-20,80,-8
9203,-20,81,-12
9204,-19,79,-11
9205,-18,71,-11
9206,-17,67,-11
9207,-15,62,-9
9208,-14,59,-8
9209,-14,60,-8
9210,-14,61,-8
9211,-13,60,-7
9212,-14,60,-6
9213,-16,67,0
9214,-21,68,5
9215,-18,71,32
9216,-9,75,39
9217,21,71,28
9218,17,64,47
9219,3,65,48
9220,-11,73,34
9221,-15,75,27
9222,-17,68,15
9223,-17,62,10
9224,-21,59,6
9225,-20,60,3
9226,-17,58,0
9227,-17,55,0
9228,-18,52,5
9229,-18,53,8
9230,-16,50,12
9231,-18,49,11
9232,-28,60,10
9233,-32,64,13
9234,-32,67,14
9235,-31,66,13
9236,-31,80,7
9237,-32,81,11
9238,-32,65,14
9239,-28,52,8
9240,-27,52,5
9241,-26,55,1
9242,-26,62,-2
9243,-27,78,-9
9244,-25,79,-10
9245,-14,71,-9
9246,-7,69,-13
9247,-17,65,-21
9248,-28,64,-13
9249,-38,69,-2
9250,-31,69,-7
9251,-22,70,-16
9252,-19,70,-11
9253,-11,68,-6
9254,-11,67,-9
9255,-16,64,-8
9256,-17,65,20
9257,-20,63,24
9258,-13,64,16
9259,1,65,27
9260,21,61,27
9261,25,56,25
9262,12,56,32
9263,5,65,34
9264,-5,74,19
9265,-8,73,17
9266,-10,68,13
9267,-13,64,13
9268,-16,62,8
9269,-17,61,5
9270,-19,55,5
9271,-19,54,6
9272,-20,53,6
9273,-18,54,8
9274,-19,51,8
9275,-25,59,18
9276,-32,59,27
9277,-51,58,47
9278,-56,64,39
9279,-45,80,22
9280,-13,91,12
9281,-4,102,11
9282,-10,81,13
9283,-21,64,12
9284,-22,63,11
9285,-16,70,4
9286,-17,71,5
9287,-16,74,-4
9288,-18,77,-6
9289,-20,69,-6
9290,-17,66,-7
9291,-13,55,-6
9292,-12,50,-5
9293,-12,49,-3
9294,-12,46,-1
9295,-12,45,1
9296,-12,49,8
9297,-13,51,11
9298,-14,55,13
9299,-10,59,15
9300,-4,79,19
9301,-2,96,22
9302,-1,101,15
9303,-6,98,16
9304,-8,86,23
9305,-10,69,22
9306,-8,55,15
9307,-11,57,9
9308,-22,60,2
9309,-26,64,2
9310,-28,68,1
9311,-24,58,-1
9312,-21,54,-2
9313,-19,43,2
9314,-19,39,3
9315,-17,41,2
9316,-17,45,4
9317,-20,51,15
9318,-20,54,15
9319,-17,54,20
9320,-13,51,24
9321,-10,60,27
9322,-11,65,30
9323,-22,73,31
9324,-27,80,29
9325,-33,84,25
9326,-35,78,24
9327,-33,66,18
9328,-29,57,11
9329,-26,58,6
9330,-23,68,-3
9331,-22,72,-6
9332,-21,75,-9
9333,-21,74,-7
9334,-21,74,-8
9335,-20,74,-11
9336,-19,70,-11
9337,-19,68,-9
9338,-22,63,-4
9339,-26,58,2
9340,-28,52,11
9341,-25,51,16
9342,-23,49,23
9343,-20,47,25
9344,-22,45,35
9345,-22,47,36
9346,-21,49,38
9347,-19,56,34
9348,-17,60,31
9349,-13,68,23
9350,-13,69,20
9351,-16,62,21
9352,-16,61,16
9353,-17,63,9
9354,-20,65,9
9355,-19,69,9
9356,-17,67,10
9357,-15,65,9
9358,-15,65,8
9359,-16,62,6
9360,-18,59,6
9361,-21,55,8
9362,-22,53,10
9363,-24,54,13
9364,-27,54,19
9365,-31,55,21
9366,-34,60,25
9367,-35,61,27
9368,-34,64,26
9369,-33,69,23
9370,-35,81,19
9371,-35,76,20
9372,-33,54,19
9373,-31,59,14
9374,-27,61,7
9375,-26,64,3
9376,-23,77,-4
9377,-22,77,-5
9378,-22,71,-5
9379,-23,69,-5
9380,-20,68,-7
9381,-18,64,-7
9382,-22,61,-4
9383,-22,57,-1
9384,-23,54,5
9385,-27,49,11
9386,-28,48,12
9387,-29,50,18
9388,-30,49,24
9389,-26,53,24
9390,-24,62,25
9391,-22,72,28
9392,-22,72,30
9393,-17,72,32
9394,-14,67,37
9395,-4,55,31
9396,1,53,26
9397,0,59,16
9398,-6,63,12
9399,-14,68,7
9400,-16,65,6
9401,-18,59,2
9402,-18,63,0
9403,-20,63,2
9404,-18,61,8
9405,-18,62,8
9406,-20,62,12
9407,-22,64,12
9408,-28,67,17
9409,-30,67,18
9410,-34,69,17
9411,-35,66,15
9412,-36,70,12
9413,-36,71,12
9414,-37,68,9
9415,-38,58,9
9416,-40,50,5
9417,-38,49,3
9418,-33,56,-4
9419,-30,77,-13
9420,-28,89,-14
9421,-27,91,-10
9422,-24,90,-11
9423,-18,88,-11
9424,-15,82,-12
9425,-13,71,-5
9426,-13,67,-4
9427,-13,61,-1
9428,-13,59,-1
9429,-13,58,2
9430,-12,58,2
9431,-12,62,0
9432,-13,65,3
9433,-15,69,20
9434,-14,66,19
9435,-3,68,19
9436,6,63,25
9437,16,54,24
9438,7,72,14
9439,-4,81,12
9440,-25,84,15
9441,-25,79,18
9442,-17,73,9
9443,-17,76,5
9444,-20,68,1
9445,-23,64,1
9446,-23,58,0
9447,-25,52,0
9448,-27,50,3
9449,-30,50,5
9450,-32,50,10
9451,-32,51,11
9452,-34,59,14
9453,-32,63,13
9454,-24,65,13
9455,-24,70,12
9456,-30,85,8
9457,-29,69,8
9458,-29,61,7
9459,-25,64,3
9460,-24,65,-1
9461,-23,71,-7
9462,-22,77,-9
9463,-20,83,-12
9464,-19,79,-11
9465,-18,70,-9
9466,-18,69,-10
9467,-15,66,-9
9468,-14,63,-9
9469,-13,56,-11
9470,-13,54,-10
9471,-14,47,-6
9472,-15,46,-5
9473,-15,57,-7
9474,-15,63,-8
9475,-16,69,-8
9476,-17,77,-7
9477,-17,82,-7
9478,-18,87,-8
9479,-18,81,-3
9480,-28,74,25
9481,-22,62,30
9482,46,63,127
9483,57,90,106
9484,30,82,34
9485,6,78,32
9486,-10,60,13
9487,-9,57,10
9488,-8,57,-1
9489,-12,55,-8
9490,-21,47,-8
9491,-23,43,-9
9492,-19,39,-8
9493,-15,39,-7
9494,-16,39,-4
9495,-19,43,3
9496,-19,48,3
9497,-23,66,4
9498,-27,78,29
9499,-31,88,54
9500,-27,95,76
9501,-1,103,34
9502,-29,89,30
9503,-23,57,10
9504,-6,50,6
9505,-7,45,4
9506,-10,55,3
9507,-19,75,0
9508,-23,74,-4
9509,-21,59,-3
9510,-20,56,0
9511,-22,55,-1
9512,-18,53,-5
9513,-16,53,-5
9514,-15,55,-6
9515,-14,56,-6
9516,-14,58,-4
9517,-15,61,-4
9518,-17,70,-3
9519,-17,74,-2
9520,-15,80,-1
9521,-14,81,-2
9522,-13,81,12
9523,-12,75,14
9524,-4,60,72
9525,14,49,109
9526,10,66,27
9527,5,66,20
9528,-21,71,13
9529,-20,61,14
9530,-21,61,8
9531,-21,57,4
9532,-23,58,3
9533,-20,54,0
9534,-16,49,2
9535,-13,46,8
9536,-14,46,10
9537,-12,43,16
9538,-10,43,18
9539,-8,42,23
9540,-9,47,22
9541,-13,65,24
9542,-17,72,22
9543,-33,76,27
9544,-35,82,28
9545,-33,87,18
9546,-35,63,20
9547,-37,62,17
9548,-27,56,10
9549,-21,55,4
9550,-30,66,-3
9551,-39,74,-1
9552,-43,88,-3
9553,-43,86,-9
9554,-59,82,-8
9555,-68,83,-4
9556,-72,78,-10
9557,-67,72,-15
9558,-60,42,-8
9559,-56,30,-2
9560,-41,15,-1
9561,-39,8,7
9562,-30,2,18
9563,-28,-3,18
9564,-27,-9,23
9565,-37,-17,28
9566,-65,-15,38
9567,-24,-21,34
9568,-37,-30,20
9569,-90,-37,16
9570,-86,-29,17
9571,-65,-23,16
9572,-46,-19,18
9573,-10,-15,19
9574,-11,-15,27
9575,-18,-26,34
9576,-33,-28,39
9577,-52,-27,53
9578,-44,-21,57
9579,-33,-19,49
9580,-29,-20,43
9581,-24,-27,42
9582,-28,-29,44
9583,-38,-30,47
9584,-28,-31,49
9585,-22,-30,45
9586,-12,-36,38
9587,-10,-42,39
9588,-15,-55,44
9589,-20,-61,53
9590,-46,-52,70
9591,-40,-49,61
9592,-15,-41,30
9593,-13,-40,17
9594,-22,-45,14
9595,-24,-40,14
9596,-30,-30,36
9597,-40,-27,49
9598,-34,-42,49
9599,-32,-40,42
9600,-28,-38,34
9601,-26,-37,31
9602,-17,-37,21
9603,-27,-40,20
9604,-29,-44,19
9605,-47,-48,29
9606,-52,-47,33
9607,-52,-40,40
9608,-44,-35,40
9609,-46,-29,39
9610,-48,-22,36
9611,-76,-10,34
9612,-71,-11,34
9613,-37,-6,20
9614,-36,-2,18
9615,-28,3,12
9616,-29,9,12
9617,-33,21,10
9618,-37,25,7
9619,-51,39,8
9620,-41,49,12
9621,-30,56,13
9622,-37,73,12
9623,-40,77,6
9624,-44,85,2
9625,-47,91,5
9626,-42,91,10
9627,-39,90,12
9628,-34,81,11
9629,-31,75,14
9630,-32,80,16
9631,-38,88,11
9632,-46,71,13
9633,-47,52,14
9634,-41,39,11
9635,-36,43,7
9636,-32,57,-1
9637,-32,68,-6
9638,-28,78,-8
9639,-24,70,-7
9640,-24,74,-9
9641,-23,78,-12
9642,-22,76,-13
9643,-19,72,-12
9644,-17,70,-11
9645,-15,65,-11
9646,-15,63,-11
9647,-17,62,-8
9648,-18,62,-6
9649,-20,60,-1
9650,-20,61,2
9651,-24,68,10
9652,-23,75,20
9653,-20,72,26
9654,-18,64,30
9655,-2,51,32
9656,9,49,30
9657,10,53,28
9658,-1,65,22
9659,-8,69,20
9660,-16,68,14
9661,-18,67,13
9662,-22,65,9
9663,-22,64,6
9664,-21,62,4
9665,-21,61,4
9666,-22,60,11
9667,-21,58,10
9668,-22,54,11
9669,-22,54,13
9670,-26,57,16
9671,-27,59,21
9672,-27,63,23
9673,-26,65,23
9674,-26,66,22
9675,-31,75,18
9676,-32,84,15
9677,-31,65,16
9678,-31,60,14
9679,-29,65,5
9680,-27,61,2
9681,-25,64,-4
9682,-24,68,-7
9683,-23,77,-11
9684,-22,77,-11
9685,-21,69,-8
9686,-21,69,-10
9687,-20,69,-12
9688,-20,66,-13
9689,-18,62,-12
9690,-17,60,-12
9691,-17,57,-11
9692,-18,57,-10
9693,-18,60,-10
9694,-23,66,-9
9695,-23,69,-7
9696,-21,72,2
9697,-25,67,16
9698,-23,82,23
9699,-16,85,29
9700,9,68,33
9701,21,66,40
9702,22,58,42
9703,19,55,39
9704,3,65,31
9705,-3,69,28
9706,-12,69,22
9707,-14,66,18
9708,-19,61,11
9709,-19,61,8
9710,-16,58,3
9711,-13,50,4
9712,-16,55,4
9713,-19,54,15
9714,-17,49,20
9715,-12,46,18
9716,-13,50,16
9717,-16,65,19
9718,-24,71,19
9719,-34,75,20
9720,-32,67,19
9721,-30,67,8
9722,-31,76,6
9723,-38,66,9
9724,-43,60,9
9725,-46,56,7
9726,-43,52,4
9727,-36,54,-3
9728,-35,62,-6
9729,-25,77,-11
9730,-21,78,-8
9731,-22,80,-6
9732,-20,80,-4
9733,-20,78,-4
9734,-19,73,-3
9735,-19,70,-4
9736,-20,62,-2
9737,-18,58,0
9738,-17,52,5
9739,-20,51,8
9740,-15,52,8
9741,-11,54,11
9742,-3,61,13
9743,1,64,10
9744,1,70,13
9745,-6,74,21
9746,-18,80,40
9747,-8,75,29
9748,-3,75,27
9749,-12,66,22
9750,-16,61,23
9751,-17,64,17
9752,-19,68,13
9753,-22,65,11
9754,-22,58,8
9755,-19,50,7
9756,-18,50,7
9757,-17,52,4
9758,-16,53,4
9759,-20,50,5
9760,-21,50,11
9761,-22,48,14
9762,-24,48,17
9763,-22,49,22
9764,-20,52,25
9765,-18,63,23
9766,-27,70,26
9767,-30,76,24
9768,-31,84,20
9769,-32,74,21
9770,-32,57,21
9771,-30,52,18
9772,-29,54,10
9773,-29,58,5
9774,-30,64,-3
9775,-27,67,-3
9776,-26,68,-2
9777,-25,69,-1
9778,-23,70,-5
9779,-23,70,-6
9780,-18,66,-4
9781,-18,64,-3
9782,-17,61,-5
9783,-16,61,-7
9784,-16,57,-5
9785,-18,57,-4
9786,-20,61,-5
9787,-18,68,-2
9788,-20,73,-2
9789,-19,83,-3
9790,-18,90,-1
9791,-13,94,22
9792,-13,85,34
9793,34,39,74
9794,19,26,124
9795,-1,84,29
9796,-12,94,-5
9797,-52,57,1
9798,-50,56,2
9799,-33,64,0
9800,-29,59,-2
9801,-25,53,-3
9802,-24,49,-6
9803,-18,39,-10
9804,-17,35,-4
9805,-15,32,-3
9806,-14,33,-2
9807,-17,38,1
9808,-27,45,5
9809,-30,50,6
9810,-40,70,8
9811,-45,80,8
9812,-46,86,6
9813,-43,83,5
9814,-42,72,16
9815,-48,70,19
9816,-46,41,27
9817,-47,42,21
9818,-33,58,7
9819,-29,62,2
9820,-21,77,-9
9821,-24,68,-3
9822,-22,66,-3
9823,-20,66,-4
9824,-16,61,-6
9825,-17,60,-4
9826,-17,58,-5
9827,-13,55,-5
9828,-15,58,-4
9829,-14,57,-4
9830,-16,58,-2
9831,-18,58,2
9832,-19,59,3
9833,-16,70,5
9834,-16,74,10
9835,-12,78,27
9836,-11,83,33
9837,3,80,36
9838,13,70,33
9839,16,55,29
9840,-2,62,24
9841,-10,65,21
9842,-21,67,17
9843,-21,66,14
9844,-19,56,12
9845,-18,54,11
9846,-16,53,7
9847,-15,51,6
9848,-11,49,8
9849,-10,48,9
9850,-10,44,14
9851,-11,43,16
9852,-11,43,19
9853,-11,46,23
9854,-16,58,26
9855,-18,67,26
9856,-29,82,22
9857,-28,92,19
9858,-30,84,18
9859,-35,64,21
9860,-33,57,20
9861,-33,46,14
9862,-31,55,9
9863,-23,64,0
9864,-21,68,-3
9865,-18,68,-2
9866,-21,64,1
9867,-19,65,2
9868,-16,64,1
9869,-15,62,-1
9870,-14,61,-1
9871,-15,60,0
9872,-14,61,0
9873,-15,62,1
9874,-15,63,1
9875,-14,63,2
9876,-15,69,3
9877,-12,74,4
9878,-14,84,7
9879,-14,85,13
9880,-2,69,20
9881,-4,60,30
9882,1,51,38
9883,7,54,35
9884,4,70,34
9885,0,73,30
9886,-8,70,19
9887,-9,66,16
9888,-13,62,10
9889,-12,60,5
9890,-14,58,3
9891,-13,55,2
9892,-17,52,9
9893,-8,48,11
9894,-9,47,11
9895,-9,46,17
9896,-8,44,18
9897,-7,47,24
9898,-8,55,25
9899,-15,69,26
9900,-20,74,25
9901,-22,84,23
9902,-24,86,26
9903,-24,65,29
9904,-26,61,29
9905,-24,60,25
9906,-22,60,22
9907,-23,65,12
9908,-22,74,4
9909,-21,73,3
9910,-21,70,3
9911,-19,65,2
9912,-17,63,1
9913,-16,61,-1
9914,-15,59,-1
9915,-12,59,-2
9916,-15,60,0
9917,-15,59,1
9918,-17,59,5
9919,-18,61,8
9920,-15,64,14
9921,-15,64,17
9922,-6,67,21
9923,-3,72,21
9924,3,84,20
9925,3,82,23
9926,-2,63,28
9927,-2,58,27
9928,-4,55,21
9929,-6,56,17
9930,-14,60,12
9931,-19,67,12
9932,-21,67,11
9933,-20,56,14
9934,-16,54,14
9935,-14,54,11
9936,-14,54,10
9937,-14,56,14
9938,-15,56,14
9939,-15,55,17
9940,-15,55,19
9941,-16,56,22
9942,-17,54,25
9943,-18,55,28
9944,-15,56,28
9945,-17,60,29
9946,-19,64,28
9947,-23,73,26
9948,-24,82,23
9949,-26,73,23
9950,-27,65,20
9951,-25,60,19
9952,-22,56,12
9953,-22,60,8
9954,-24,66,2
9955,-25,70,0
9956,-25,72,-4
9957,-23,69,-4
9958,-19,67,-6
9959,-18,67,-6
9960,-16,64,-11
9961,-18,62,-9
9962,-31,62,-4
9963,-29,62,-5
9964,-29,63,-6
9965,-30,62,-2
9966,-30,56,6
9967,-32,69,7
9968,-30,70,14
9969,-28,60,24
9970,-27,65,30
9971,-21,58,41
9972,-11,52,39
9973,1,52,36
9974,2,56,32
9975,-5,61,25
9976,-8,62,24
9977,-8,59,17
9978,-9,57,15
9979,-12,57,16
9980,-10,56,14
9981,-10,56,11
9982,-11,57,11
9983,-15,62,13
9984,-16,64,15
9985,-17,64,15
9986,-22,70,16
9987,-23,71,19
9988,-28,71,22
9989,-31,69,24
9990,-28,70,20
9991,-26,77,19
9992,-33,76,17
9993,-35,63,16
9994,-34,54,12
9995,-33,50,10
9996,-31,50,4
9997,-30,57,0
9998,-31,72,-6
9999,-29,76,-8
10000,-27,75,-9
10001,-25,77,-10
10002,-23,77,-12
10003,-21,74,-12
10004,-20,73,-13
10005,-20,71,-13
10006,-20,72,-9
10007,-16,72,-9
10008,-15,68,-10
10009,-14,73,-6
10010,-15,74,-3
10011,-13,71,3
10012,-6,72,4
10013,-16,74,29
10014,-16,69,38
10015,-5,58,44
10016,-3,57,44
10017,-3,51,40
10018,-4,52,37
10019,-8,58,31
10020,-15,63,23
10021,-17,68,21
10022,-17,70,13
10023,-18,68,13
10024,-19,67,11
10025,-18,65,11
10026,-19,65,13
10027,-19,63,12
10028,-22,59,16
10029,-19,57,17
10030,-26,56,17
10031,-28,55,20
10032,-27,51,22
10033,-28,50,22
10034,-28,54,22
10035,-29,61,22
10036,-33,80,18
10037,-32,80,16
10038,-30,60,18
10039,-31,56,18
10040,-31,55,14
10041,-34,65,3
10042,-31,73,1
10043,-27,87,-6
10044,-25,88,-5
10045,-15,85,-5
10046,-12,82,-4
10047,-16,80,-3
10048,-14,78,-4
10049,-13,74,-4
10050,-9,71,-4
10051,-7,63,-1
10052,-9,61,-1
10053,-8,54,7
10054,-4,52,9
10055,-8,51,17
10056,-2,58,21
10057,10,63,26
10058,3,71,30
10059,2,78,30
10060,6,76,30
10061,4,70,32
10062,3,67,27
10063,-2,67,23
10064,-9,69,18
10065,-12,69,17
10066,-14,71,19
10067,-10,69,17
10068,-10,65,15
10069,-9,63,14
10070,-11,61,12
10071,-13,60,15
10072,-12,56,15
10073,-11,56,17
10074,-8,56,17
10075,-10,55,17
10076,-18,55,26
10077,-22,50,29
10078,-23,51,30
10079,-22,58,28
10080,-26,67,27
10081,-29,84,20
10082,-28,78,18
10083,-30,61,17
10084,-29,56,14
10085,-26,56,10
10086,-24,61,6
10087,-26,75,0
10088,-27,82,0
10089,-27,86,-2
10090,-24,83,-2
10091,-18,79,-3
10092,-14,77,-4
10093,-11,71,-3
10094,-13,68,-1
10095,-13,67,0
10096,-13,61,-3
10097,-13,58,-1
10098,-10,54,8
10099,-9,50,12
10100,-8,50,16
10101,-6,54,19
10102,-3,69,23
10103,-1,73,25
10104,3,82,19
10105,6,82,21
10106,-2,67,26
10107,-5,65,23
10108,-13,71,21
10109,-18,72,22
10110,-14,74,18
10111,-11,70,15
10112,-12,61,13
10113,-15,62,11
10114,-16,59,10
10115,-15,53,10
10116,-14,51,11
10117,-13,50,15
10118,-14,51,17
10119,-15,53,21
10120,-16,54,24
10121,-13,50,27
10122,-11,51,26
10123,-11,58,24
10124,-13,63,24
10125,-21,75,23
10126,-23,82,21
10127,-24,74,20
10128,-25,61,20
10129,-27,53,19
10130,-23,59,11
10131,-25,66,9
10132,-25,77,0
10133,-23,82,-3
10134,-20,80,-3
10135,-17,78,-3
10136,-13,70,-2
10137,-15,67,-1
10138,-13,64,1
10139,-10,61,2
10140,-11,59,3
10141,-9,59,5
10142,-9,57,9
10143,-6,57,12
10144,-4,54,17
10145,-5,54,21
10146,-4,62,23
10147,-2,66,24
10148,-6,74,28
10149,-5,90,21
10150,-4,88,19
10151,-7,66,19
10152,-10,60,16
10153,-17,57,16
10154,-20,61,15
10155,-22,69,13
10156,-20,71,10
10157,-16,61,11
10158,-14,56,12
10159,-14,56,13
10160,-15,56,12
10161,-15,55,12
10162,-14,53,14
10163,-15,52,17
10164,-15,53,20
10165,-16,56,22
10166,-16,57,27
10167,-21,53,31
10168,-18,57,29
10169,-14,58,27
10170,-12,72,22
10171,-17,82,22
10172,-22,79,21
10173,-23,68,21
10174,-20,56,19
10175,-20,57,15
10176,-22,62,9
10177,-23,65,6
10178,-22,75,0
10179,-21,76,-1
10180,-17,70,-2
10181,-16,69,-2
10182,-14,66,-1
10183,-15,65,-1
10184,-15,60,-2
10185,-15,58,-1
10186,-14,56,-2
10187,-13,58,-1
10188,-12,60,-1
10189,-12,59,4
10190,-13,58,11
10191,-10,67,19
10192,-7,72,21
10193,2,81,28
10194,9,85,29
10195,15,77,25
10196,12,71,26
10197,-1,62,26
10198,-7,64,24
10199,-13,68,20
10200,-13,68,16
10201,-13,64,13
10202,-14,61,11
10203,-14,59,8
10204,-16,56,8
10205,-16,55,9
10206,-17,52,11
